timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-11-22T13:02:33,TinyLlama__TinyLlama-1.1B-Chat-v1.0,828ac838-606f-4e00-9d95-5b36baa532d6,front_running/FindThisHash.sol,146.03216550000025,0.0054841622860212,3.7554481694111525e-05,390.0,0.0,20.0,0.0157740341958335,0.0,0.0008085596938888,0.0165825938897224,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-22T13:04:39,TinyLlama__TinyLlama-1.1B-Chat-v1.0,296d7273-6a15-4621-952a-e3154fac51b4,front_running/odds_and_evens.sol,119.53984739999989,0.0044900950809213,3.75614924946055e-05,390.0,0.0,20.0,0.0129147975775002,0.0,0.0006620113077777,0.013576808885278,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-22T13:38:49,TinyLlama__TinyLlama-1.1B-Chat-v1.0,dbc4204a-b3ae-4d38-ad5d-452f736da15d,front_running/ERC20.sol,39.05040989999998,0.0014667462137083,3.756032823891838e-05,390.0,0.0,20.0,0.0042187780808334,0.0,0.0002162578522222,0.0044350359330556,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-22T13:42:31,TinyLlama__TinyLlama-1.1B-Chat-v1.0,855e0cdc-556b-486b-a55a-87d92409b0d7,front_running/eth_tx_order_dependence_minimal.sol,55.84579200000008,0.0020975246701742,3.755922505628096e-05,390.0,0.0,20.0,0.0060330764108331,0.0,0.0003092595677777,0.0063423359786109,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-22T13:44:08,TinyLlama__TinyLlama-1.1B-Chat-v1.0,928ac653-2ffe-4c5d-b147-53cdb619efc9,front_running/FindThisHash.sol,66.93118640000012,0.0025124975178075,3.75385175871847e-05,390.0,0.0,20.0,0.0072266835441668,0.0,0.0003704158511111,0.0075970993952779,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-22T13:48:43,TinyLlama__TinyLlama-1.1B-Chat-v1.0,6dbf9425-ef04-4b11-87b9-2c2874cadf82,front_running/odds_and_evens.sol,189.4152639999993,0.007114154545275,3.755850713950435e-05,390.0,0.0,20.0,0.0204623385524994,0.0,0.0010489022788888,0.0215112408313882,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-23T13:00:00,TinyLlama__TinyLlama-1.1B-Chat-v1.0,829d372d-d66a-48c2-a9f4-e8df7a1b94cd,front_running/ERC20.sol,61.59494109999992,0.002313259081393,3.755599145127017e-05,390.0,0.0,20.0,0.0066535925083333,0.0,0.0003410648172222,0.0069946573255555,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-23T13:03:50,TinyLlama__TinyLlama-1.1B-Chat-v1.0,c9b7618b-8873-4244-9e89-0eb4110c8eff,front_running/eth_tx_order_dependence_minimal.sol,56.49709339999981,0.0021217865260115,3.755567584670806e-05,390.0,0.0,20.0,0.0061028620683333,0.0,0.0003128350694444,0.0064156971377777,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-23T13:07:39,TinyLlama__TinyLlama-1.1B-Chat-v1.0,07640543-4d40-4ff1-8d3d-b43696734eb1,front_running/FindThisHash.sol,96.38506779999987,0.0036197478829884,3.755506911609453e-05,390.0,0.0,20.0,0.0104114293508334,0.0,0.0005336897022222,0.0109451190530556,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-23T13:10:47,TinyLlama__TinyLlama-1.1B-Chat-v1.0,81ef3c98-8f6b-44ed-92b8-61a1c51d4c2e,front_running/odds_and_evens.sol,79.44834199999991,0.002983660147915,3.755471886266728e-05,390.0,0.0,20.0,0.0085818487624999,0.0,0.0004399164511111,0.0090217652136111,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-23T14:47:51,TinyLlama__TinyLlama-1.1B-Chat-v1.0,bc0ad14f-6943-4b07-a715-0c7707fd1db3,front_running/ERC20.sol,1758.5447932000006,0.0660444119252991,3.755628641401795e-05,390.0,0.0,20.0,0.1899624467758337,0.0,0.0097376358483333,0.1997000826241667,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-23T14:53:42,TinyLlama__TinyLlama-1.1B-Chat-v1.0,00531f8f-aa1a-4b82-8575-7c79876bb780,front_running/ERC20.sol,52.46106610000061,0.0019701819455146,3.755512596253968e-05,390.0,0.0,20.0,0.0056668063724997,0.0,0.0002904803355555,0.0059572867080553,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-23T14:55:40,TinyLlama__TinyLlama-1.1B-Chat-v1.0,9361962e-ab14-42ab-a99f-3026cf1eeb42,front_running/eth_tx_order_dependence_minimal.sol,54.0897115000007,0.0020318133773024,3.756376806155459e-05,390.0,0.0,20.0,0.0058440653266656,0.0,0.0002995778294444,0.0061436431561101,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-23T14:59:25,TinyLlama__TinyLlama-1.1B-Chat-v1.0,a97bbb49-769b-4928-96f2-96e7e667a930,front_running/FindThisHash.sol,95.96186119999948,0.0036040381418158,3.755698458478667e-05,390.0,0.0,20.0,0.0103662275383339,0.0,0.0005313895911111,0.010897617129445,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-23T15:03:10,TinyLlama__TinyLlama-1.1B-Chat-v1.0,6b1ff471-e640-409e-a76b-ee92c1f20bdf,front_running/odds_and_evens.sol,71.39819820000048,0.0026816053674709,3.755844594227988e-05,390.0,0.0,20.0,0.0077130554041674,0.0,0.0003953794783333,0.0081084348825008,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-24T10:50:02,TinyLlama__TinyLlama-1.1B-Chat-v1.0,d0689b5a-2780-40f1-b8fc-9b3e0ea0fcca,front_running/ERC20.sol,177.89156120000007,0.0066814260020829,3.755898232053372e-05,390.0,0.0,20.0,0.0192176630316668,0.0,0.0009851260577777,0.0202027890894446,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-24T11:11:43,TinyLlama__TinyLlama-1.1B-Chat-v1.0,da4cd5b0-891d-47d0-8ceb-ca4b14ae7268,front_running/ERC20.sol,54.26177119999966,0.0020380192761363,3.75590260152867e-05,390.0,0.0,20.0,0.0058619205233332,0.0,0.0003004875588888,0.006162408082222,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-24T11:13:55,TinyLlama__TinyLlama-1.1B-Chat-v1.0,a156e90a-a707-4dc4-8b8b-dc6bd595859a,front_running/eth_tx_order_dependence_minimal.sol,76.55443079999986,0.0028751989041995,3.755757667000473e-05,390.0,0.0,20.0,0.0082698769399999,0.0,0.0004239313927777,0.0086938083327776,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.9492416381836,machine,N,1.0
2025-11-24T11:45:28,TinyLlama__TinyLlama-1.1B-Chat-v1.0,f3cf4246-ff22-4e98-8945-061cb8442063,front_running/FindThisHash.sol,167.1062710999995,0.0062762684983276,3.755854557111019e-05,390.0,0.0,20.0,0.0180523207799998,0.0,0.0009253837849999,0.0189777045649998,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.949241638183597,machine,N,1.0
2025-11-24T12:16:30,TinyLlama__TinyLlama-1.1B-Chat-v1.0,171e9310-fa1f-44e0-95b1-5738a581dfab,front_running/odds_and_evens.sol,101.04603159999988,0.003795129012062607,3.755841720816883e-05,390.0,0.0,20.0,0.010915879606667326,0.0,0.0005595436000000163,0.011475423206667333,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.11.0,3.0.7,12,AMD Ryzen 5 5600 6-Core Processor,1,1 x NVIDIA GeForce GTX 950,14.7763,40.748,31.949241638183594,machine,N,1.0
